S No.,Gender,Category,Price,Brand,Product,Review,Label
472,Female,T-shirt,314,Roadster,Women Dark Green Solid Round Neck Pure Cotton T-shirt,Just perfect for summer. Very soft and comfortable. Perfect fit,1
473,Female,T-shirt,314,Roadster,Women Dark Green Solid Round Neck Pure Cotton T-shirt,Color is not the same as shown in the pic. Not dark green. Its a kind of navy blue. Disappointed,0
474,Female,T-shirt,314,Roadster,Women Dark Green Solid Round Neck Pure Cotton T-shirt,Awesome fabric and colour.. it is exact same as picture..,1
475,Female,T-shirt,314,Roadster,Women Dark Green Solid Round Neck Pure Cotton T-shirt,"I expected dark green colour .... quality and comfort is gud but colour is not dark green ,I got navy blue shade .",0
476,Female,T-shirt,314,Roadster,Women Dark Green Solid Round Neck Pure Cotton T-shirt,In starting it was bit loose for me.. but sfter 1 wash it shrinks and fittable,0
477,Female,T-shirt,314,Roadster,Women Dark Green Solid Round Neck Pure Cotton T-shirt,Fabric is very nice wnd color is beautiful....now this color will be added to my wardrobe ,1
478,Female,T-shirt,314,Roadster,Women Dark Green Solid Round Neck Pure Cotton T-shirt,"Quality and comfort is really good. But colour is not dark green, i got navy blue shade",1
479,Female,T-shirt,314,Roadster,Women Dark Green Solid Round Neck Pure Cotton T-shirt,"I really like the colour and material of this tshirt but had some fit issues, and there's no exchange facility at my place therefore needed to return.",0
480,Female,T-shirt,314,Roadster,Women Dark Green Solid Round Neck Pure Cotton T-shirt,Product quality is so poor.. after one wash it got holes in it.. plz don’t buy this product.. totally waste of money,0
481,Female,Tops,599,SASSAFRAS,Sassafras Brown & Red Geometric Printed Georgette Wrap Crop Top,"It gives you Bohemian feel and fabric is also very nice,it's transparent from sleeves but rest has good lining..the only thing i wish to be better is the colour as the colour in real is little dull",0
482,Female,Tops,599,SASSAFRAS,Sassafras Brown & Red Geometric Printed Georgette Wrap Crop Top,Absolutely fantastic!! Looks very classy with white pants.. Somewhat vintage... Good with black denims too... Slightly short. But still great! Would recommend,1
483,Female,Tops,599,SASSAFRAS,Sassafras Brown & Red Geometric Printed Georgette Wrap Crop Top,great,1
484,Female,Tops,599,SASSAFRAS,Sassafras Brown & Red Geometric Printed Georgette Wrap Crop Top,loved it 🥰🥰🥰🥰🥰,1
485,Female,Tops,599,SASSAFRAS,Sassafras Brown & Red Geometric Printed Georgette Wrap Crop Top,As a acpect item I loved it ❤️❤️❤️❤️❤️😍😍😍😍😍😍😍,1
486,Female,Tops,599,SASSAFRAS,Sassafras Brown & Red Geometric Printed Georgette Wrap Crop Top,"Colour was a bit dull but length and others were as expected. Though I had to return, yet thank you myntra.",0
487,Female,Tops,599,SASSAFRAS,Sassafras Brown & Red Geometric Printed Georgette Wrap Crop Top,"Colour is lil dim then that is shown(bright) in picture, if you are searching for a crop top then you can go with it. Overall nice top if you neglect the colour",1
488,Female,Tops,599,SASSAFRAS,Sassafras Brown & Red Geometric Printed Georgette Wrap Crop Top,Top is really pretty and fit is apt.,1
489,Female,Tops,599,SASSAFRAS,Sassafras Brown & Red Geometric Printed Georgette Wrap Crop Top,Very stylish and cool fabric...like this top...thnx Myntra,1
490,Female,Tops,599,SASSAFRAS,Sassafras Brown & Red Geometric Printed Georgette Wrap Crop Top,Nice material. Matched it with the same brand skirt and the set looks amazing,1
491,Female,Tops,599,SASSAFRAS,Sassafras Black & Silver Striped One Shoulder Puff Sleeves Cinched Waist Crop Top,"It’s a really good top, just the right amount of fancy and casual. The only problem is it’s not stretchable so if it fits your stomach it’s lose on the bust and if it fits on the bust it won’t close on the stomach. So refer to size chart before buying",1
492,Female,Tops,599,SASSAFRAS,Sassafras Black & Silver Striped One Shoulder Puff Sleeves Cinched Waist Crop Top,QUALITY IS GREAT MUST BUY..! But this fabric won't stretch take measurements and buy this product.,1
493,Female,Tops,599,SASSAFRAS,Sassafras Black & Silver Striped One Shoulder Puff Sleeves Cinched Waist Crop Top,Such a pretty and classy top😍💯,1
494,Female,Tops,599,SASSAFRAS,Sassafras Black & Silver Striped One Shoulder Puff Sleeves Cinched Waist Crop Top,"Glamorous top for bday ,aliitle loose from bust n super tight on waist area. Fabric is gud.",1
495,Female,Tops,599,SASSAFRAS,Sassafras Black & Silver Striped One Shoulder Puff Sleeves Cinched Waist Crop Top,Product is obviously nice... Its too pretty.. But i want to say something about ur delivery agent. He is so nice.. I was late somehow to pick my order but He waited for me for half an hour... Thnkx for such customer service... 🙏And this time fitting is perfect..,1
496,Female,Tops,599,SASSAFRAS,Sassafras Black & Silver Striped One Shoulder Puff Sleeves Cinched Waist Crop Top,Perfect fit and look so good,1
497,Female,Tops,599,SASSAFRAS,Sassafras Black & Silver Striped One Shoulder Puff Sleeves Cinched Waist Crop Top,Such a pretty and classy top😍💯,1
498,Female,Tops,599,SASSAFRAS,Sassafras Black & Silver Striped One Shoulder Puff Sleeves Cinched Waist Crop Top,Fitting is proper as per the size chart and the top really looked great.,1
499,Female,Tops,599,SASSAFRAS,Sassafras Black & Silver Striped One Shoulder Puff Sleeves Cinched Waist Crop Top,"Its an absolute lovely top!!! Perfect in all sense, grab it!!!",1
500,Female,Tops,599,SASSAFRAS,Sassafras Black & Silver Striped One Shoulder Puff Sleeves Cinched Waist Crop Top,Love the top. It's a little tight around the waist though.,1
501,Female,Tops,359,SASSAFRAS,Black Crop Ribbed Top,The colur was dull as expected and shown on the picture,1
502,Female,Tops,359,SASSAFRAS,Black Crop Ribbed Top,Super cute top!!!! Not very cropped. Its perfect🖤🖤🖤,1
503,Female,Tops,359,SASSAFRAS,Black Crop Ribbed Top,"This top is actually very nice! Totally satisfied! :)
",1
504,Female,Tops,359,SASSAFRAS,Black Crop Ribbed Top,The perfect fit for a pear shaped body. It enhanced my overall look. Must team up with high waist jeans or joggers for a more casual look.,1
505,Female,Tops,359,SASSAFRAS,Black Crop Ribbed Top,"This top looked really cool with a high waist jeans, perfect purchase very happy",1
506,Female,Tops,359,SASSAFRAS,Black Crop Ribbed Top,The top is very pretty 🔥,1
507,Female,Tops,359,SASSAFRAS,Black Crop Ribbed Top,The fabric is thick and comfortable. The style is very good. Just loved it.,1
508,Female,Tops,359,SASSAFRAS,Black Crop Ribbed Top,Fitted me properly and i am wearing it past one year. Highly recommended but yes it is crop top for regular wear and outing with friends. Also if you don't want to expose your waist would recommend bigger size. Product quality is good 💕 and durable.,1
509,Female,Tops,359,SASSAFRAS,Black Crop Ribbed Top,It is a jaisa chaha waisa paya sort of deal. I loved this one . Looks amazing and not very tight. Super breathable. Honestly loved it,1
510,Female,Tops,359,SASSAFRAS,Black Crop Ribbed Top,Just love this top... fabric is too good and soft... looks nice and comfortable 😍😍👍🏻,1
511,Female,Tops,449,SASSAFRAS,White High-Neck Top,"I love this brand, all the clothing items I've ordered from here have been mostly good. This top is great to pair with any kind of bottom. The only issue is try wearing a lighter color bra, darker colors like a dark blue may look visible. But it's totally upto you, it doesn't bother me so I didnt change bras. If it's a problem to you, go for a white or a beige bra.",1
512,Female,Tops,449,SASSAFRAS,White High-Neck Top,"It was a nice product. Looks good with denim jacket, coats or anything else. Suitable for winters. Someone who doesn't sweat at all in summers can wear too but for me it's a product only for winters. Wear a camisole or a vest if you feel like it's transparent for me it's not... I liked it 🤍 I wanted to upload pictures but app is not allowing me to.",1
513,Female,Tops,449,SASSAFRAS,White High-Neck Top,"The quality of this fabric is awesome. It's a very good stuff . I'm happy after buying this top. It's the one of most worn item of my wardrobe. In short , this top is worth every penny spent by me",1
514,Female,Tops,449,SASSAFRAS,White High-Neck Top,Very nice Must buy Very comfortable,1
515,Female,Tops,449,SASSAFRAS,White High-Neck Top,The sleeves were a little short for me as I'ma 7 female but it works if I use it to layer or just pull it up alil over-all I'm in love with thus p piece Ps. The black one is in M and the white one is in large but it still fits short on the arm 🙂,0
516,Female,Tops,449,SASSAFRAS,White High-Neck Top,This top is a must have for girls. Only thing is it's sleeves are not full as shown in picture are little above of our wrist. But talking about quality it A1. Very little transperent as it is ribbed but it's fine trust me. Go for it without hesitation.,1
517,Female,Tops,449,SASSAFRAS,White High-Neck Top,Sassafras products are just love..!! Lately i've been ordering dresses and top from sassafras and so far there all product are totally good and as shown in pictures.,1
518,Female,Tops,449,SASSAFRAS,White High-Neck Top,"very nyc top...you can wear it with Jeans,skirt,shorts etc....quality is as expected nd looks osm .....but if u are fat or bit healthy then buy a size larger than ur usual size .. it's a body fit top.. overall its a good product from myntraz😍😍😍😍😍",1
519,Female,Tops,449,SASSAFRAS,White High-Neck Top,"Awsome can wear on jeans, skirts, shorts I loved it",1
520,Female,Tops,449,SASSAFRAS,White High-Neck Top,Very good product 👍thankyou myntra for this beautiful top🤗❤,1
521,Female,Tops,584,Mast & Harbour,Sea Green Floral Lace Inserts Top,The product is really good. The back looks really pretty too. Goes well with shorts or jeans. Loved it. The material is not sweat absorbent but is really free looking and cute. Loved the product.,1
522,Female,Tops,584,Mast & Harbour,Sea Green Floral Lace Inserts Top,super pretty and comfortable top Fits real well❤️🤌,1
523,Female,Tops,584,Mast & Harbour,Sea Green Floral Lace Inserts Top,Vey comfortable summer wear top,1
524,Female,Tops,584,Mast & Harbour,Sea Green Floral Lace Inserts Top,"Awesome product, lovely colour n material..❤️❤️👍",1
525,Female,Tops,584,Mast & Harbour,Sea Green Floral Lace Inserts Top,"Just awesome...go for it.. thank you Myntra,",1
526,Female,Tops,584,Mast & Harbour,Sea Green Floral Lace Inserts Top,I am happy with this product This looks little bit like a crop top ...but it's ok And I think the price is too high according to the product... But it's okk And I give it 4 stars because of the back whole is somewhat long .... But I am totally happy This is really awesome 👍👍👍👍💖 The size is also as expected ..... Good fitting 👍🙂 Color is also bright and pretty 🥰 And this looks some stylish because of the arms have adjustable elastic . So yeah ...that's it...💖💖,1
527,Female,Tops,584,Mast & Harbour,Sea Green Floral Lace Inserts Top,"My height is 5'2"" and weight is 45kg, this top Somewhat loose fit for me. Fabric and color of the top is good.",1
528,Female,Tops,584,Mast & Harbour,Sea Green Floral Lace Inserts Top,Love this top... Same as picture,1
529,Female,Tops,584,Mast & Harbour,Sea Green Floral Lace Inserts Top,I really like this clr and also fabric,1
530,Female,Tops,584,Mast & Harbour,Sea Green Floral Lace Inserts Top,Owsm top nic febric n quality,1
531,Female,Tops,399,Mast & Harbour,Women Navy Blue Lettuce Edges Ribbed Top,"The top isn't as loose as shown in the pictures. I ordered XL and it seemed like size M. But since it is stretchable it fitted me fine. Also, the neck cut isn't big enough for anyone to pass their head through it.",0
532,Female,Tops,399,Mast & Harbour,Women Navy Blue Lettuce Edges Ribbed Top,Same as pic looking out standing,1
533,Female,Tops,399,Mast & Harbour,Women Navy Blue Lettuce Edges Ribbed Top,"Product is good, give a nice tight fitting crop look. Someone who loves to wear crop tight tops go for it! You can also wear for office purposes.",1
534,Female,Tops,399,Mast & Harbour,Women Navy Blue Lettuce Edges Ribbed Top,"The colour is dull, not as vibrant as shown in the picture",0
535,Female,Tops,399,Mast & Harbour,Women Navy Blue Lettuce Edges Ribbed Top,The product is as shown in the picture. Worth the price. Only thing I found as a little negative thing is the cuff of the sleeves are a bit tight.,1
536,Female,Tops,399,Mast & Harbour,Women Navy Blue Lettuce Edges Ribbed Top,The top is fine. Color is very pretty. But the material is very bad. Its synthetic and its unwearable in summers. Arms have elastic which is adjustable as it has a string. I only kept the top for its color. I have to get it altered as well. Usually i wear L. This top is too big for an L.,1
537,Female,Tops,399,Mast & Harbour,Women Navy Blue Lettuce Edges Ribbed Top,The colour looks a little dull in reality..but overall good!,1
538,Female,Tops,399,Mast & Harbour,Women Navy Blue Lettuce Edges Ribbed Top,Product quality is what I expect. It's good as compare to the price. I received a product as directly shown in pic.,1
539,Female,Tops,399,Mast & Harbour,Women Navy Blue Lettuce Edges Ribbed Top,So much satisfied❤️❤️❤️,1
540,Female,Tops,399,Mast & Harbour,Women Navy Blue Lettuce Edges Ribbed Top,lovely top as shown,1
541,Female,Tops,374,Mast & Harbour,Blue & White Striped Tank Top,Beautiful one,1
542,Female,Tops,374,Mast & Harbour,Blue & White Striped Tank Top,Colour is lighter n brighter than shown but very comfortable and fitting is good. The blue colour is lighter n brighter than I expected but all the other stuff are really good,1
543,Female,Tops,374,Mast & Harbour,Blue & White Striped Tank Top,"Lovely!❤️ Colour varies. Instead of dark blue lines, those are light. But beautiful. Products Should be same as shown, that's why 1star off. Fabric is comfy cotton. Loved it. Fitting and length is perfect. It is not short. And fitting is body hugging. I m 30 n ordered XS. Still unwashed, hope it won't lose it's colour.",1
544,Female,Tops,374,Mast & Harbour,Blue & White Striped Tank Top,Just as expected. Very comfortable and soft fabric. A really good product overall. Completely satisfied!,1
545,Female,Tops,374,Mast & Harbour,Blue & White Striped Tank Top,Bought it for my mom. Top looks very beautiful. She liked it so much. But button closure on arms is tight and we had to leave it ope for now. Planning to get an elastic band to connect it. Overall very good purchase. ❤,1
546,Female,Tops,374,Mast & Harbour,Blue & White Striped Tank Top,This brand has a veryy good quality of clothes. Love their products,1
547,Female,Tops,374,Mast & Harbour,Blue & White Striped Tank Top,Oh God this top is exactly how I expected ! 😍😍 It's so nice and gives you that classy look just pair it with black jeans or skirt and it's your perfect semiformal outfit . Just one thing I had difficulty with was it's arm fitting was too tight for me . Otherwise great product 😁,1
548,Female,Tops,374,Mast & Harbour,Blue & White Striped Tank Top,"Great top/shirt, for work specially. Fit is relaxed, the sleeve part maybe a little for people with big arms. You’ll need to wear a slip underneath as is evident from the pictures. All in all, you get what you expect. At a great price. M&H- always my go-to brand.",1
549,Female,Tops,374,Mast & Harbour,Blue & White Striped Tank Top,The top looks very pretty and the color is lovely. I ordered the small size. My height is 5.3 and I am between 51-55 kg range. However the length of the hands are slightly long. And the overall fit of the top is loose so one can go for a smaller size than their regular size if they are not sure about the fit. Overall I am happy with the product.,1
550,Female,Tops,374,Mast & Harbour,Blue & White Striped Tank Top,This top is AMAZING 😍😍😍 Don't think just go for it👍,1
551,Female,Tops,599,Mast & Harbour,Off-White Floral Pleated Top,"Great fabric, worth the price, im loving it, I am medium so ordered small as I guessed that the product might be loose, so i went for small, hence a less size u can try for ex if u r M then go for S. I LOVE the smooth fabric and quality of it. Thanks Myntra for a good cloth in good price.",1
552,Female,Tops,599,Mast & Harbour,Off-White Floral Pleated Top,Nice print and patterns 💕 beautiful,1
553,Female,Tops,599,Mast & Harbour,Off-White Floral Pleated Top,"Fabric of cloth is not soft. Not for summers.. But look wise it is good, sleeves are little lengthy. So I will say this average.",0
554,Female,Tops,599,Mast & Harbour,Off-White Floral Pleated Top,The top was gifted to a close family member and it looked good. The color is beautiful and the neckline is very feminine.,1
555,Female,Tops,599,Mast & Harbour,Off-White Floral Pleated Top,Product colour is bright And quality is nice Soft fabric and not very transparent,1
556,Female,Tops,599,Mast & Harbour,Off-White Floral Pleated Top,Awesome product 😀💚,1
557,Female,Tops,599,Mast & Harbour,Off-White Floral Pleated Top,It is cool and classy top. The color is exactly same as shown on model. In pictures it may appear somewhat red but it's exactly same the maroon color. It can easily be worn in casual as well as formal environment pairing it with white troussers . I would really like to appreciate the delivery bhaiya... He behaved so well and politely. Thanks Myntra 😊,1
558,Female,Tops,599,Mast & Harbour,Off-White Floral Pleated Top,"Beautiful color , beautiful top..but their is just one problem that the sleeves are too loose...u can alter the sleeves and then wear it.. everything else is fine",1
559,Female,Tops,599,Mast & Harbour,Off-White Floral Pleated Top,nice,1
560,Female,Tops,594,Mast & Harbour,The Lifestyle Co Lavender Geometric Puff Sleeve Crochet Knit Blouson Top,This top is an absolute love. It's so pretty . The colour is exact as displayed. The material is super fine and good. It's a must have.,1
561,Female,Tops,594,Roadster,The Lifestyle Co Lavender Geometric Puff Sleeve Crochet Knit Blouson Top,"The quality and colour of the top is superb. One problem with the product is the sleeves are too long, otherwise a good purchase.",1
562,Female,Tops,594,Roadster,The Lifestyle Co Lavender Geometric Puff Sleeve Crochet Knit Blouson Top,"It is a beautiful top but only problem is the length of the sleeves are very long.. Still I'm satisfied with the colour, fittings and quality of the fabric..",1
563,Female,Tops,594,Roadster,The Lifestyle Co Lavender Geometric Puff Sleeve Crochet Knit Blouson Top,happy to have  this product,1
564,Female,Tops,594,Roadster,The Lifestyle Co Lavender Geometric Puff Sleeve Crochet Knit Blouson Top,It's very soft and beautiful colour,1
565,Female,Tops,594,Roadster,The Lifestyle Co Lavender Geometric Puff Sleeve Crochet Knit Blouson Top,Top is good overall but sleeves are too long and its little warm . Cannot be used in summers,1
566,Female,Tops,594,Roadster,The Lifestyle Co Lavender Geometric Puff Sleeve Crochet Knit Blouson Top,I ordered with gift packing but it came with something else... Gift wrapping was not there. Not even card,1
567,Female,Tops,594,Roadster,The Lifestyle Co Lavender Geometric Puff Sleeve Crochet Knit Blouson Top,Amazing product. More than happy with it.,1
568,Female,Tops,594,Roadster,The Lifestyle Co Lavender Geometric Puff Sleeve Crochet Knit Blouson Top,This top is an absolute love. It's so pretty . The colour is exact as displayed. The material is super fine and good. It's a must have.,1
569,Female,Tops,594,Roadster,The Lifestyle Co Lavender Geometric Puff Sleeve Crochet Knit Blouson Top,"It is a beautiful top but only problem is the length of the sleeves are very long.. Still I'm satisfied with the colour, fittings and quality of the fabric..",1
570,Female,Tops,594,Roadster,The Lifestyle Co Lavender Geometric Puff Sleeve Crochet Knit Blouson Top,"The quality and colour of the top is superb. One problem with the product is the sleeves are too long, otherwise a good purchase.",1
571,Female,Tops,479,Roadster,Women Lavender Solid Ruched Sleeves Pure Cotton Top,"Color is actually better than the picture.. and I suggest to order 1 size smaller than your usual size.. as I am a L size buyer , I had to exchange it with M size",1
572,Female,Tops,479,Roadster,Women Lavender Solid Ruched Sleeves Pure Cotton Top,I really loved the colour and the cloth material was fab......overall it was a good decision of mine to choose this top ☺️,1
573,Female,Tops,479,Roadster,Women Lavender Solid Ruched Sleeves Pure Cotton Top,Love it😍very comfortable..,1
574,Female,Tops,479,Roadster,Women Lavender Solid Ruched Sleeves Pure Cotton Top,I liked it so much that I wore it for 3 days straight..the color is slightly different but overall it's a good product and I'm loving it.,1
575,Female,Tops,479,Roadster,Women Lavender Solid Ruched Sleeves Pure Cotton Top,"This fitting of the top is perfect and looks great, loved it.",1
576,Female,Tops,479,Roadster,Women Lavender Solid Ruched Sleeves Pure Cotton Top,"Really comfortable. The colour not a bright Lavender, but somewhat light Lavender. So don't expect it to be too dark. But I liked the colour and the sleeve styling is also beautiful!",1
577,Female,Tops,479,Roadster,Women Lavender Solid Ruched Sleeves Pure Cotton Top,Very good... Just a bit loose on waist,1
578,Female,Tops,479,Roadster,Women Lavender Solid Ruched Sleeves Pure Cotton Top,"Its the same as it is shown ..the length,the sleeve designs fit very well ..and obviously the material is good.. I loved it ,myntra never fails to make you unhappy😊",1
579,Female,Tops,479,Roadster,Women Lavender Solid Ruched Sleeves Pure Cotton Top,The colour is exactly same as the picture. If you love pastel colours then go for it. The material is light weight and comfortable to wear. I loved it Thanks Myntra !,1
580,Female,Tops,479,Roadster,Women Lavender Solid Ruched Sleeves Pure Cotton Top,I loved the t.shirt. I wanted to wear it loose so ordered a large size. Happy with my order. Thanks Myntra,1
581,Female,Tops,279,Roadster,Women Black Solid Styled Back Top,Awesome cloth material,1
582,Female,Tops,279,Roadster,Women Black Solid Styled Back Top,Little loose but it looks great. Perfect for casual wear.,1
583,Female,Tops,279,Roadster,Women Black Solid Styled Back Top,Loved it 😌👍,1
584,Female,Tops,279,Roadster,Women Black Solid Styled Back Top,"It’s fine, if u like to wear casual wear, good option",1
585,Female,Tops,279,Roadster,Women Black Solid Styled Back Top,It fits very well around chest- which is so important! Rest of the top is lose and looks good. Go for it.,1
586,Female,Tops,279,Roadster,Women Black Solid Styled Back Top,My first purchase of Roadster Top Ordered XL Simply awesome fabulous and very stylish Just as I expected Thank you Myntra and Roadster I simply love the top,1
587,Female,Tops,279,Roadster,Women Black Solid Styled Back Top,"Material is very comfortable. Felt that it's a bit loose for the size mentioned. Otherwise, good option!",1
588,Female,Tops,279,Roadster,Women Black Solid Styled Back Top,"I was expecting it little more length, but it is still what I wanted.",1
589,Female,Tops,279,Roadster,Women Black Solid Styled Back Top,Loved it. As shown in picture. Must add to ur wardrobe. Go for it without thinking.,1
590,Female,Tops,279,Roadster,Women Black Solid Styled Back Top,Amazing...love the product,1
591,Female,Tops,224,Roadster,Dusty Pink Boxy Fit Round Neck Cropped Pure Cotton Top,The shirt received it's color is baby pink. Fabric is soft. I ordered XS and fits fine. Only issue is with the collar. It is stiff. Overall okay.,1
592,Female,Tops,224,Roadster,Dusty Pink Boxy Fit Round Neck Cropped Pure Cotton Top,"loved this product , its awesome ....wont look good if u were it casually without jeans or skirt .... i will rate only 4 star not 5 coz its a bit thin ...anyways i do like it ....but innerwear would be visible if u wear a dark one .....its a lil transparent ....so i am deducting 1 star for that ...but still i love it .....i am not posting any of my pics wearing it ...but i hope my review helped you to decide whether to buy or not",1
593,Female,Tops,224,Roadster,Dusty Pink Boxy Fit Round Neck Cropped Pure Cotton Top,"Its a very pretty color top but the material isn’t 100% cotton. Its polyester mix so not very summer friendly. Maybe after a few washes it’ll be comfortable to wear in summers but rn as you receive it, it isnt. overall i’d want you all to buy it cause a top like this won’t harm in our wardrobe at this cost for whatever season we wear it in.",1
594,Female,Tops,224,Roadster,Dusty Pink Boxy Fit Round Neck Cropped Pure Cotton Top,It was as shown in the picture and the material is also as it should be of a T-shirt. Satisfied and it's length is also good. I had problems with roadster products many times but this time they didn't dissapoint me.... Thnku.,1
595,Female,Tops,224,Roadster,Dusty Pink Boxy Fit Round Neck Cropped Pure Cotton Top,Nice crop t-shirt at this price.... perfect fitting,1
596,Female,Tops,224,Roadster,Dusty Pink Boxy Fit Round Neck Cropped Pure Cotton Top,I really liked the product like I.got it in 150 only and at this price segment the cloth is wow it is very comfortable the tee is losse so requested for exachange I really liked the product,1
597,Female,Tops,224,Roadster,Dusty Pink Boxy Fit Round Neck Cropped Pure Cotton Top,Comfortable material of cloth in such cheap price. Really very nice product😍,1
598,Female,Tops,224,Roadster,Dusty Pink Boxy Fit Round Neck Cropped Pure Cotton Top,This is a pretty bubblegum pink color top. Buy a size smaller than your actual regular fit top. My actual size is M but I bought size S and it fits well.,1
599,Female,Tops,224,Roadster,Dusty Pink Boxy Fit Round Neck Cropped Pure Cotton Top,The fabric is soft but too thin. Transparent but can be dealt with and colour is a little dull than shown but still a satisfactory product. Looks good with any jeans.,1
600,Female,Tops,224,Roadster,Dusty Pink Boxy Fit Round Neck Cropped Pure Cotton Top,"fully satisfied with this product, fabric also is very comfortable",1
601,Female,Tops,339,Tokyo Talkies,Women Black Printed Blouson Top,Very pretty 😍. I m in love with this top. Same as shown in the picture. Comfortable and affordable too. Just go for it without second thought👍,1
602,Female,Tops,339,Tokyo Talkies,Women Black Printed Blouson Top,I loved the top it was same as shown in the picture. Fiitted well.,1
603,Female,Tops,339,Tokyo Talkies,Women Black Printed Blouson Top,Just perfect 🤭,1
604,Female,Tops,339,Tokyo Talkies,Women Black Printed Blouson Top,Product is awsm ❤️❤️,1
605,Female,Tops,339,Tokyo Talkies,Women Black Printed Blouson Top,"It's a beautiful top but it's too loose and I wanted to exchange it but other sizes were out of stock so I need to get it alter , other than that fabric and design are perfect .",1
606,Female,Tops,339,Tokyo Talkies,Women Black Printed Blouson Top,"The top is good. Material, color and design are exactly the same as described by Myntra. Totally loved it. Surely go for it.",1
607,Female,Tops,339,Tokyo Talkies,Women Black Printed Blouson Top,"Very soft material and very good product for summer…i just loved peturn ,perfect size .perfect peturn and perfect colour …and price is also very less.Thank u Tokyo Talkies and thank u myntra ..",1
608,Female,Tops,339,Tokyo Talkies,Women Black Printed Blouson Top,I literally loved this top.. !! It is affordable and the cloth is too good..!! I literally loved everything about the top.. It is exact same like the picture..!! Thanks Myntra❤,1
609,Female,Tops,339,Tokyo Talkies,Women Black Printed Blouson Top,Great product..you can go with it...only problem was i felt it somewhat lose at bist nd at shoulder.....overall a good product.,1
610,Female,Tops,339,Tokyo Talkies,Women Black Printed Blouson Top,I personally liked it so much ❤️... Its a bit loose bt the top is very cute and pretty... Thanks you Myntra.. you never disappointed me... M very happy with the product ❤️,1
611,Female,Tops,399,Tokyo Talkies,Women Black Striped Top,"It's good and classy, I bought medium and it's too loose for me, so I am returning it",1
612,Female,Tops,399,Tokyo Talkies,Women Black Striped Top,The length was a little bit short otherwise very beautiful top,1
613,Female,Tops,399,Tokyo Talkies,Women Black Striped Top,Very good product. If the length of the shirt is a bit more it will be more comfortable. I like it. Thanks.,1
614,Female,Tops,399,Tokyo Talkies,Women Black Striped Top,Stuff is good but it's somewhat loose but overall good,1
615,Female,Tops,399,Tokyo Talkies,Women Black Striped Top,I like this brand but the sizes are not consistent. Some times L is perfect for me and sometimes its too tight... its a gamble for people who live outside India.,1
616,Female,Tops,399,Tokyo Talkies,Women Black Striped Top,This product is amazing the material is very good .. little bit thick but cool there's little bit of size issues as I usually wear xs but it can be fixed... Very satisfied,1
617,Female,Tops,399,Tokyo Talkies,Women Black Striped Top,Fabric is awesome . But Some what loose n long . But i kept it because xs is not available,1
618,Female,Tops,399,Tokyo Talkies,Women Black Striped Top,Cloths quality is good. Overall product is good but issue with the size,1
619,Female,Tops,399,Tokyo Talkies,Women Black Striped Top,"Not at all disappointed, it's as expected It gives classy look 🖤 Must buy it",1
620,Female,Tops,399,Tokyo Talkies,Women Black Striped Top,Thnx myntra for this lovely top .....I love the quality .....worth it's price ......,1
621,Female,Tops,402,Tokyo Talkies,Women Navy Blue Solid Top,It's a really very beautiful top.It gives me a nice casual look.Product is same as shown in picture fabric is good.The design on front is really awesome. Here I really appreciate the return policy of Mantra.It is really smooth and easy even just after lockdown . Thank you Myntra.,1
622,Female,Tops,402,Tokyo Talkies,Women Navy Blue Solid Top,"Trust me, if you wanna buy a short kurti kinda thing, don't look any further! The quality of the material at such affordable price is mind blowing! I loved the material! Though the piece is little loose for me but I'm really gonna exchange this for a size shorter. Just go for it!!!😍 Tip: don't buy a size bigger thinking it might come short or get tight or something! Buy the exact size that fits you!",1
623,Female,Tops,402,Tokyo Talkies,Women Navy Blue Solid Top,Breathable cloth material.Must buy for summers.Bought only actual size for wife as per other's reviews.She felt very comfortable after wearing this.Very much satisfied with this app.Delivery rate is also fast.,1
624,Female,Tops,402,Tokyo Talkies,Women Navy Blue Solid Top,So beautiful top . Size is just awesome . Fabric is just so soft and skin friendly . Colour is as shown in the picture . So beautiful . And so good .,1
625,Female,Tops,402,Tokyo Talkies,Women Navy Blue Solid Top,This is my 1st online shopped top. The good thing about this is I didn't got disappointed from the result. Finest quality dress material I'm happy from this quality of dress.,1
626,Female,Tops,402,Tokyo Talkies,Women Navy Blue Solid Top,The product is gud..cloth quality is too good. The work was thought to be thread work but its just print.,1
627,Female,Tops,402,Tokyo Talkies,Women Navy Blue Solid Top,Breathable cloth material.Must buy for summers.Bought only actual size for wife as per other's reviews.She felt very comfortable after wearing this.Very much satisfied with this app.Delivery rate is also fast.,1
628,Female,Tops,402,Tokyo Talkies,Women Navy Blue Solid Top,Beautiful top but order this top according to ur accurate fitting size only,1
629,Female,Tops,402,Tokyo Talkies,Women Navy Blue Solid Top,Love the product amazing 😍😍 front embroideries and clour same as what shows in picture.. Thank u ❤ myntra for such a amazing platform where we can buy actual the product as per our need and desire,1
630,Female,Tops,402,Tokyo Talkies,Women Navy Blue Solid Top,Very nice and comfortable ❤️ Must buy..🤗🤗 Material is also very nice.,1
631,Female,Tops,332,Tokyo Talkies,Mint Green Striped Ruffles Top,So much loose...colour is not the same..very light mint it is...not worth the money.,0
632,Female,Tops,332,Tokyo Talkies,Mint Green Striped Ruffles Top, Happy to buy it. Nice fitting and colour.,1
633,Female,Tops,332,Tokyo Talkies,Mint Green Striped Ruffles Top,perfect color and design for summer,1
